name;fuji astia-like (hires)
description;fuji astia-like colorchecker (49 patches)
num_gray;24
patch;L_source;a_source;b_source;L_reference;a_reference;b_reference
B17;76.057899475097656;8.0826578140258789;-1.2346148490905762;91.246315002441406;4.8075017929077148;-0.5597233772277832
B18;78.546539306640625;-5.6034622192382812;0.64070224761962891;92.203636169433594;-4.3688416481018066;0.56375265121459961
B19;74.880416870117188;2.7845203876495361;-12.964558601379395;90.420181274414062;0.19168853759765625;-9.8272085189819336
B20;17.83544921875;12.21013069152832;3.9321005344390869;15.832155227661133;22.295907974243164;11.075377464294434
B21;25.844436645507812;31.079887390136719;16.329448699951172;34.74444580078125;51.163478851318359;34.736865997314453
B22;50.814208984375;20.357936859130859;14.306449890136719;66.371208190917969;23.189723968505859;18.784069061279297
C01;21.248321533203125;5.2267313003540039;4.5298457145690918;19.853569030761719;11.89286994934082;9.937042236328125
C02;21.653411865234375;7.5110197067260742;10.063582420349121;21.501823425292969;16.331777572631836;21.477741241455078
C03;22.342033386230469;10.177969932556152;15.010577201843262;23.878059387207031;23.161993026733398;30.157146453857422
C04;23.074771881103516;10.255426406860352;15.389919281005859;25.468177795410156;23.513153076171875;31.446447372436523
C05;47.061557769775391;8.6897010803222656;12.844949722290039;63.974266052246094;10.904908180236816;20.813251495361328
C06;47.466442108154297;15.553325653076172;29.056781768798828;64.161956787109375;19.818395614624023;45.041229248046875
C07;47.667179107666016;22.186637878417969;44.489425659179688;64.286033630371094;28.704761505126953;62.377071380615234
C08;47.55535888671875;25.909423828125;51.895149230957031;64.270156860351562;33.237308502197266;66.953140258789062
C09;65.3963623046875;4.9320755004882812;3.6812901496887207;83.145904541015625;4.4440627098083496;3.7765979766845703
C10;65.465339660644531;7.7380537986755371;12.01220703125;82.88800048828125;7.900238037109375;12.110746383666992
C11;65.319931030273438;11.328965187072754;19.599544525146484;82.512550354003906;10.415196418762207;19.787014007568359
C12;65.788139343261719;13.938158988952637;26.946903228759766;82.802719116210938;12.495547294616699;27.841341018676758
C13;75.738006591796875;-8.9906749725341797;-11.49146556854248;91.695053100585938;-8.9861154556274414;-8.9908838272094727
C14;72.432785034179688;14.51084041595459;-13.094699859619141;90.130851745605469;9.5697040557861328;-9.6720218658447266
C15;79.478759765625;-0.32117962837219238;12.283599853515625;93.302970886230469;-0.46071410179138184;9.9269628524780273
C16;66.149406433105469;2.2823214530944824;-5.0226926803588867;83.53076171875;2.2146999835968018;-5.1833868026733398
C17;70.828971862792969;13.604700088500977;1.9272089004516602;86.99652099609375;11.601180076599121;1.8013477325439453
C18;74.805595397949219;-10.671079635620117;4.7142863273620605;89.3671875;-9.8630189895629883;4.9935102462768555
C19;68.376609802246094;4.2113661766052246;-20.065509796142578;85.740753173828125;1.7125904560089111;-18.360019683837891
C20;15.856998443603516;6.1158838272094727;0.97105503082275391;10.821378707885742;10.610982894897461;3.6548614501953125
C21;43.583995819091797;28.111488342285156;24.675643920898438;57.641960144042969;39.50628662109375;37.358867645263672
C22;56.420639038085938;14.941215515136719;11.549150466918945;72.636955261230469;14.501094818115234;13.361656188964844
D01;20.994552612304688;1.7153620719909668;4.4745626449584961;19.181221008300781;4.1721463203430176;10.039007186889648
D02;21.344139099121094;1.0674148797988892;9.8760967254638672;19.618690490722656;5.0287542343139648;19.186529159545898
D03;22.590850830078125;0.47582387924194336;15.183424949645996;22.3651123046875;4.381284236907959;27.989658355712891
D04;23.370132446289062;0.39365887641906738;15.448040008544922;24.070327758789062;4.6679677963256836;29.185789108276367
D05;51.440589904785156;1.0262727737426758;12.972557067871094;69.25531005859375;1.0868608951568604;19.282413482666016
D06;51.968742370605469;-0.46905875205993652;29.715459823608398;69.388328552246094;-1.2801587581634521;46.089935302734375
D07;51.656028747558594;-1.816481351852417;45.648036956787109;69.455863952636719;-1.8675327301025391;66.586921691894531
D08;51.59234619140625;-3.7121772766113281;59.451000213623047;70.132186889648438;-3.9033591747283936;71.486656188964844
D09;69.612197875976562;1.5337765216827393;4.331052303314209;86.798919677734375;1.5979409217834473;4.1516304016113281
D10;69.574180603027344;0.5079805850982666;13.703680038452148;86.204330444335938;1.2051761150360107;13.277387619018555
D11;70.077842712402344;-0.10079145431518555;22.872638702392578;86.357940673828125;0.39964914321899414;23.39630126953125
D12;70.248123168945312;-2.3644864559173584;48.062526702880859;86.079498291015625;-2.4522840976715088;51.880252838134766
D13;72.759719848632812;-12.993753433227539;-15.51368236541748;89.830551147460938;-12.750178337097168;-13.931822776794434
D14;68.018959045410156;20.814090728759766;-17.059398651123047;87.105110168457031;15.289485931396484;-15.211832046508789
D15;78.071647644042969;-0.51364302635192871;20.715213775634766;92.134880065917969;-0.65287947654724121;18.570114135742188
D16;58.952590942382812;1.8637478351593018;-4.5566558837890625;77.660003662109375;1.2794733047485352;-4.371488094329834
D17;65.735267639160156;18.819690704345703;5.5136203765869141;83.165885925292969;16.072957992553711;5.6409478187561035
